Id,product_id,rating,review_title,review_text,timestamp,date,year,month,text_length,sentiment_label,ai_sentiment,ai_confidence,sentiment_score
202507,B002TXGVZ4,5,Love my Sylvia's Turnip Greens,I love any kind of greens --but Sylvia's is packed tight and I especially love to add it to vegetable soup. There is no waste with the can being filled with liquid--just great Turnip Greens. I will keep it on my order.,1339891200,2012-06-17,2012,6,218,Positive,Positive,0.9997,0.9997
199730,B000GG5IZK,5,Great simple peppermint tea,"This is a refreshing, simple, clean, true peppermint ""tea."" It hits the spot when you want a decaffeinated drink, and has nothing else other than peppermint so there is nothing to muddy up the flavor. A nice drink.",1252713600,2009-09-12,2009,9,214,Positive,Positive,0.9998,0.9998
267774,B000FMZO8G,5,great product great price,They are great in a salad or just great eating out of the package. It is a great price and perfect size snack bag.,1330214400,2012-02-26,2012,2,114,Positive,Positive,0.9997,0.9997
316404,B003OZYVE4,5,Wish they would sell this in Metro Atlanta,I love this beverage and wish that they would sell this in metro-Atlanta. But they don't so I have to order it thru Amazon.,1300665600,2011-03-21,2011,3,123,Positive,Negative,0.9921,-0.9921
134640,B001YXNZ5O,5,GOOD,"Very tasty. Generous size. Moist. The only 1 that wasn't great was blueberry- the blueberrys are little, dry things. kinda remind me of artificial blueberries one might find in a pancake mix. the cake part of it tasted like moist, dense pound cake, which i liked. the walnut/banana was the best- very bananany tasting-very moist.<br />-the moisteness is probably due to the oil in product- your fingers are all shiny with the oil after holding the muffin.",1342051200,2012-07-12,2012,7,455,Positive,Positive,0.994,0.994
120131,B000F8EURG,5,My boyfriend's favorite!,"My boyfriend was having a hard time finding these candies around town so I bought these for him. He loves these candies! They arrived quickly and were in good condition. If you like sour candy, he says these are the best.",1283904000,2010-09-08,2010,9,221,Positive,Positive,0.9998,0.9998
5784,B003TIVBSU,5,Wonderful Vanilla Beans !,"These beans were vacuum sealed, very fresh and supple. My only problem was that there were so many I had way more than what I needed for a dozen jars of vanilla flavoring that I'm preparing as Christmas gifts. Highly recommend.",1319587200,2011-10-26,2011,10,227,Positive,Positive,0.9951,0.9951
173214,B0014H18J0,2,Disappointed with this tuna; would not recommend,"First of all, after receiving the tuna, I looked on the can to see where it is from and it doesn't say ANYWHERE on the can. I went online to try to get this information, still nothing. I hope to God this tuna is not from China. It doesn't taste like tinned tuna from Italy, which was what I was hoping to get. Now I have 23 more cans of this tuna which no one in the family even likes. Would definitely not recommend this brand of tuna.",1236211200,2009-03-05,2009,3,436,Negative,Negative,0.9989,-0.9989
449540,B0049IT94M,5,just like glutenous spaghetti,"I bought this for a family member and to share with a friend. Although I'm not gluten intolerant and don't *have* to eat rice pasta, I liked it. I can't tell the difference from wheat pasta although I haven't had them in a side by side comparison.<br /><br />Compared to other options, this one is excellent with no compromise. I've had rice pasta with a bad texture and corn pasta that doesn't taste right. This doesn't have those problems.<br /><br />My friend's gluten intolerant son really liked it, too. He put aside his other brands until he had eaten his way through the 3 boxes that I shared.",1315180800,2011-09-05,2011,9,600,Positive,Positive,0.9962,0.9962
163166,B00015UC8O,5,baking aide,"I'm learning to make sour dough bread, and the barley malt really helps in making the bread raise.",1285027200,2010-09-21,2010,9,98,Positive,Positive,0.9976,0.9976
501116,B000YVGMZW,5,wonderful tuna,"I normally buy top quality tuna packed in water from Amazon to avoid the genetically modified soy found in the water packed tuna in the grocery stores. I also avoid tuna packed in genetically modified cottonseed oil and/or soy oil.<br /><br />This is the first time I've been willing to pay extra for tuna packed in olive oil so I can't compare this brand of tuna in olive oil to the really expensive ones. It does not specify extra virgin olive oil and I noticed that the oil was quite light in color, but - trusting that it is actually olive oil and not canola sneaked in dishonestly - the flavor was very good.<br /><br />This is delicious, really meaty tuna. It is packed solid with no ""little fish flakes"" in the can. All I had to do was chop celery really fine and add a bit of fresh lemon juice and it was as good as - or better than - the tuna salad I make with all kinds of other things in it.<br /><br />The only criticism is that quite a few of the cans were dented, but not enough to make them unusable. This has been a problem with other canned goods ordered from Amazon. However, to be fair, there are a lot of dented cans of everything on the shelves in my local supermarkets, so I don't think it is necessary an ""Amazon problem"".<br /><br />For a really fast, healthy and delicious meal for one, this tuna is terrific. I will be ordering it again, for sure.",1284940800,2010-09-20,2010,9,1373,Positive,Negative,0.9845,-0.9845
462099,B0014EUAA6,5,Classic Soup!,"One can of this tried and true bean soup makes (6) 8oz. servings. A very cost effective investment.<br /><br />In my case, I make more of a healthy stew like recipe out of it. I add a cup of freeze dried potato cubes and a half cup of mixed veggies at the start, along with a bit of parsley and some celery salt. Then it's into the slow cooker on medium for about 4 hours.<br /><br />I reserve one portion for todays meal and freeze the rest in a number of 3 cup storage bowls. Yum!",1345075200,2012-08-16,2012,8,482,Positive,Negative,0.983,-0.983
467912,B0051FOC9E,5,For the coffee snob!,"This is a full bodied, smooth rich taste coffee for the coffee snob! If you like Starbucks Pike's Roast (Dark Blend) then you will like Perugia Blend even better!",1342742400,2012-07-20,2012,7,162,Positive,Positive,0.9995,0.9995
248083,B001E5E0HO,2,poor taste and quality,"I have ordered made in nature products before. However, these plums have a very peculiar taste. In addition there was a partial pit in one of them. I would not order these again.",1334534400,2012-04-16,2012,4,178,Negative,Negative,0.9946,-0.9946
446388,B000GZSDZI,5,Tasty and worthwhile,I crush this c-milk by the can.... so delicious. And no funky preservatives like you get from Goya and others. The only better deal is buying in bulk from Wholefoods. But this is pretty good stuff,1294704000,2011-01-11,2011,1,196,Positive,Positive,0.998,0.998
32994,B001P05K8Q,5,Yummy for my dogs!,My dogs love the Virbac chewies. Both these and the regular kind. It helps to keep thier teeth and breath fresh. I have two big Labs and they don't chew on anything except these (and my socks). I would highly recommend them to anyone!,1301443200,2011-03-30,2011,3,234,Positive,Positive,0.9991,0.9991
481201,B000FFQ1Y4,5,I am so happy I found it!,"It is a good product! I am so happy I found the bread without gluten, wheat, corn, yest, milk and sugar in it - it is hard to find. It tastes good when toasted.",1289260800,2010-11-09,2010,11,160,Positive,Positive,0.9996,0.9996
222548,B003V019RY,2,icky sweet,"If you like really sweet lollys then these would be the best by far for you. For me, they were just too sweet. The positive is that you just cannot believe they are sugar free!!!",1350777600,2012-10-21,2012,10,178,Negative,Positive,0.9988,0.9988
